Date,Avg_Player,Final_Price,Base_Price,Discount_%,Is_Sale,Is_Weekend,Is_Holiday,Days_Since_Release
2024-06-27,484319.0,41.99,59.99,30.005000833472245,1,0,0,854
2024-06-28,476221.0,41.99,59.99,30.005000833472245,1,0,0,855
2024-06-29,519761.0,41.99,59.99,30.005000833472245,1,1,0,856
2024-06-30,533563.0,41.99,59.99,30.005000833472245,1,1,0,857
2024-07-01,431449.0,41.99,59.99,30.005000833472245,1,0,0,858
2024-07-02,410577.0,41.99,59.99,30.005000833472245,1,0,0,859
2024-07-03,390289.0,41.99,59.99,30.005000833472245,1,0,0,860
2024-07-04,357856.0,41.99,59.99,30.005000833472245,1,0,1,861
2024-07-05,360540.0,41.99,59.99,30.005000833472245,1,0,0,862
2024-07-06,402967.0,41.99,59.99,30.005000833472245,1,1,0,863
2024-07-07,398849.0,41.99,59.99,30.005000833472245,1,1,0,864
2024-07-08,313210.0,41.99,59.99,30.005000833472245,1,0,0,865
2024-07-09,302534.0,41.99,59.99,30.005000833472245,1,0,0,866
2024-07-10,282186.0,41.99,59.99,30.005000833472245,1,0,0,867
2024-07-11,271764.0,59.99,59.99,0.0,0,0,0,868
2024-07-12,283636.0,59.99,59.99,0.0,0,0,0,869
2024-07-13,319973.0,59.99,59.99,0.0,0,1,0,870
2024-07-14,319707.0,59.99,59.99,0.0,0,1,0,871
2024-07-15,250046.0,59.99,59.99,0.0,0,0,0,872
2024-07-16,239844.0,59.99,59.99,0.0,0,0,0,873
2024-07-17,224485.0,59.99,59.99,0.0,0,0,0,874
2024-07-18,207832.0,59.99,59.99,0.0,0,0,0,875
2024-07-19,212065.0,59.99,59.99,0.0,0,0,0,876
2024-07-20,239913.0,59.99,59.99,0.0,0,1,0,877
2024-07-21,242663.0,59.99,59.99,0.0,0,1,0,878
2024-07-22,190738.0,59.99,59.99,0.0,0,0,0,879
2024-07-23,186206.0,59.99,59.99,0.0,0,0,0,880
2024-07-24,179482.0,59.99,59.99,0.0,0,0,0,881
2024-07-25,170685.0,59.99,59.99,0.0,0,0,0,882
2024-07-26,174975.0,59.99,59.99,0.0,0,0,0,883
2024-07-27,194927.0,59.99,59.99,0.0,0,1,0,884
2024-07-28,193828.0,59.99,59.99,0.0,0,1,0,885
2024-07-29,154716.0,59.99,59.99,0.0,0,0,0,886
2024-07-30,141146.0,59.99,59.99,0.0,0,0,0,887
2024-07-31,142734.0,59.99,59.99,0.0,0,0,0,888
2024-08-01,137572.0,59.99,59.99,0.0,0,0,0,889
2024-08-02,140965.0,59.99,59.99,0.0,0,0,0,890
2024-08-03,159961.0,59.99,59.99,0.0,0,1,0,891
2024-08-04,162442.0,59.99,59.99,0.0,0,1,0,892
2024-08-05,127883.0,59.99,59.99,0.0,0,0,0,893
2024-08-06,122637.0,59.99,59.99,0.0,0,0,0,894
2024-08-07,117866.0,59.99,59.99,0.0,0,0,0,895
2024-08-08,114320.0,59.99,59.99,0.0,0,0,0,896
2024-08-09,118291.0,59.99,59.99,0.0,0,0,0,897
2024-08-10,131570.0,59.99,59.99,0.0,0,1,0,898
2024-08-11,133651.0,59.99,59.99,0.0,0,1,0,899
2024-08-12,106930.0,59.99,59.99,0.0,0,0,0,900
2024-08-13,97728.0,59.99,59.99,0.0,0,0,0,901
2024-08-14,101603.0,59.99,59.99,0.0,0,0,0,902
2024-08-15,101158.0,59.99,59.99,0.0,0,0,0,903
2024-08-16,100262.0,59.99,59.99,0.0,0,0,0,904
2024-08-17,114695.0,59.99,59.99,0.0,0,1,0,905
2024-08-18,117257.0,59.99,59.99,0.0,0,1,0,906
2024-08-19,91569.0,59.99,59.99,0.0,0,0,0,907
2024-08-20,75811.0,59.99,59.99,0.0,0,0,0,908
2024-08-21,72594.0,59.99,59.99,0.0,0,0,0,909
2024-08-22,70836.0,59.99,59.99,0.0,0,0,0,910
2024-08-23,73889.0,59.99,59.99,0.0,0,0,0,911
2024-08-24,84251.0,59.99,59.99,0.0,0,1,0,912
2024-08-25,87129.0,59.99,59.99,0.0,0,1,0,913
2024-08-26,66588.0,59.99,59.99,0.0,0,0,0,914
2024-08-27,63800.0,59.99,59.99,0.0,0,0,0,915
2024-08-28,61039.0,59.99,59.99,0.0,0,0,0,916
2024-08-29,59857.0,59.99,59.99,0.0,0,0,0,917
2024-08-30,64172.0,59.99,59.99,0.0,0,0,0,918
2024-08-31,73923.0,59.99,59.99,0.0,0,1,0,919
2024-09-01,75046.0,59.99,59.99,0.0,0,1,0,920
2024-09-02,66696.0,59.99,59.99,0.0,0,0,1,921
2024-09-03,55899.0,59.99,59.99,0.0,0,0,0,922
2024-09-04,54939.0,59.99,59.99,0.0,0,0,0,923
2024-09-05,53475.0,59.99,59.99,0.0,0,0,0,924
2024-09-06,57677.0,59.99,59.99,0.0,0,0,0,925
2024-09-07,69709.0,59.99,59.99,0.0,0,1,0,926
2024-09-08,71224.0,59.99,59.99,0.0,0,1,0,927
2024-09-09,53054.0,59.99,59.99,0.0,0,0,0,928
2024-09-10,51230.0,59.99,59.99,0.0,0,0,0,929
2024-09-11,48109.0,59.99,59.99,0.0,0,0,0,930
2024-09-12,52523.0,59.99,59.99,0.0,0,0,0,931
2024-09-13,56175.0,59.99,59.99,0.0,0,0,0,932
2024-09-14,68231.0,59.99,59.99,0.0,0,1,0,933
2024-09-15,71234.0,59.99,59.99,0.0,0,1,0,934
2024-09-16,54350.0,59.99,59.99,0.0,0,0,0,935
2024-09-17,51432.0,59.99,59.99,0.0,0,0,0,936
2024-09-18,51863.0,59.99,59.99,0.0,0,0,0,937
2024-09-19,50772.0,41.99,59.99,30.005000833472245,1,0,0,938
2024-09-20,57401.0,41.99,59.99,30.005000833472245,1,0,0,939
2024-09-21,71182.0,41.99,59.99,30.005000833472245,1,1,0,940
2024-09-22,74241.0,41.99,59.99,30.005000833472245,1,1,0,941
2024-09-23,57695.0,41.99,59.99,30.005000833472245,1,0,0,942
2024-09-24,57427.0,41.99,59.99,30.005000833472245,1,0,0,943
2024-09-25,55908.0,41.99,59.99,30.005000833472245,1,0,0,944
2024-09-26,54919.0,59.99,59.99,0.0,0,0,0,945
2024-09-27,57971.0,59.99,59.99,0.0,0,0,0,946
2024-09-28,65854.0,59.99,59.99,0.0,0,1,0,947
2024-09-29,66687.0,59.99,59.99,0.0,0,1,0,948
2024-09-30,50270.0,59.99,59.99,0.0,0,0,0,949
2024-10-01,48445.0,59.99,59.99,0.0,0,0,0,950
2024-10-02,47163.0,59.99,59.99,0.0,0,0,0,951
2024-10-03,47545.0,59.99,59.99,0.0,0,0,0,952
2024-10-04,49412.0,59.99,59.99,0.0,0,0,0,953
2024-10-05,58617.0,59.99,59.99,0.0,0,1,0,954
2024-10-06,61587.0,59.99,59.99,0.0,0,1,0,955
2024-10-07,45874.0,59.99,59.99,0.0,0,0,0,956
2024-10-08,46672.0,59.99,59.99,0.0,0,0,0,957
2024-10-09,45556.0,59.99,59.99,0.0,0,0,0,958
2024-10-10,44675.0,59.99,59.99,0.0,0,0,0,959
2024-10-11,47272.0,59.99,59.99,0.0,0,0,0,960
2024-10-12,56976.0,59.99,59.99,0.0,0,1,0,961
2024-10-13,56621.0,59.99,59.99,0.0,0,1,0,962
2024-10-14,44487.0,59.99,59.99,0.0,0,0,1,963
2024-10-15,42698.0,59.99,59.99,0.0,0,0,0,964
2024-10-16,42706.0,59.99,59.99,0.0,0,0,0,965
2024-10-17,40922.0,59.99,59.99,0.0,0,0,0,966
2024-10-18,44621.0,59.99,59.99,0.0,0,0,0,967
2024-10-19,53206.0,59.99,59.99,0.0,0,1,0,968
2024-10-20,54059.0,59.99,59.99,0.0,0,1,0,969
2024-10-21,41987.0,59.99,59.99,0.0,0,0,0,970
2024-10-22,42811.0,59.99,59.99,0.0,0,0,0,971
2024-10-23,41954.0,59.99,59.99,0.0,0,0,0,972
2024-10-24,41782.0,59.99,59.99,0.0,0,0,0,973
2024-10-25,44504.0,59.99,59.99,0.0,0,0,0,974
2024-10-26,51058.0,59.99,59.99,0.0,0,1,0,975
2024-10-27,50484.0,59.99,59.99,0.0,0,1,0,976
2024-10-28,40759.0,59.99,59.99,0.0,0,0,0,977
2024-10-29,39818.0,59.99,59.99,0.0,0,0,0,978
2024-10-30,38987.0,59.99,59.99,0.0,0,0,0,979
2024-10-31,38979.0,59.99,59.99,0.0,0,0,0,980
2024-11-01,41850.0,59.99,59.99,0.0,0,0,0,981
2024-11-02,44449.0,59.99,59.99,0.0,0,1,0,982
2024-11-03,46820.0,59.99,59.99,0.0,0,1,0,983
2024-11-04,36806.0,59.99,59.99,0.0,0,0,0,984
2024-11-05,35972.0,59.99,59.99,0.0,0,0,0,985
2024-11-06,35332.0,59.99,59.99,0.0,0,0,0,986
2024-11-07,34462.0,59.99,59.99,0.0,0,0,0,987
2024-11-08,37537.0,59.99,59.99,0.0,0,0,0,988
2024-11-09,44916.0,59.99,59.99,0.0,0,1,0,989
2024-11-10,45155.0,59.99,59.99,0.0,0,1,0,990
2024-11-11,36929.0,59.99,59.99,0.0,0,0,1,991
2024-11-12,34949.0,59.99,59.99,0.0,0,0,0,992
2024-11-13,35336.0,59.99,59.99,0.0,0,0,0,993
2024-11-14,34295.0,59.99,59.99,0.0,0,0,0,994
2024-11-15,38308.0,59.99,59.99,0.0,0,0,0,995
2024-11-16,44663.0,59.99,59.99,0.0,0,1,0,996
2024-11-17,45837.0,59.99,59.99,0.0,0,1,0,997
2024-11-18,35039.0,59.99,59.99,0.0,0,0,0,998
2024-11-19,35054.0,59.99,59.99,0.0,0,0,0,999
2024-11-20,35209.0,59.99,59.99,0.0,0,0,0,1000
2024-11-21,33292.0,59.99,59.99,0.0,0,0,0,1001
2024-11-22,36600.0,59.99,59.99,0.0,0,0,0,1002
2024-11-23,43893.0,59.99,59.99,0.0,0,1,0,1003
2024-11-24,44081.0,59.99,59.99,0.0,0,1,0,1004
2024-11-25,33768.0,59.99,59.99,0.0,0,0,0,1005
2024-11-26,33974.0,59.99,59.99,0.0,0,0,0,1006
2024-11-27,34019.0,59.99,59.99,0.0,0,0,0,1007
2024-11-28,34591.0,59.99,59.99,0.0,0,0,1,1008
2024-11-29,37099.0,59.99,59.99,0.0,0,0,0,1009
2024-11-30,43601.0,59.99,59.99,0.0,0,1,0,1010
2024-12-01,43402.0,59.99,59.99,0.0,0,1,0,1011
2024-12-02,33381.0,59.99,59.99,0.0,0,0,0,1012
2024-12-03,33204.0,59.99,59.99,0.0,0,0,0,1013
2024-12-04,32572.0,59.99,59.99,0.0,0,0,0,1014
2024-12-05,32969.0,59.99,59.99,0.0,0,0,0,1015
2024-12-06,34976.0,59.99,59.99,0.0,0,0,0,1016
2024-12-07,41698.0,59.99,59.99,0.0,0,1,0,1017
2024-12-08,41720.0,59.99,59.99,0.0,0,1,0,1018
2024-12-09,32564.0,59.99,59.99,0.0,0,0,0,1019
2024-12-10,31893.0,59.99,59.99,0.0,0,0,0,1020
2024-12-11,31722.0,59.99,59.99,0.0,0,0,0,1021
2024-12-12,31233.0,59.99,59.99,0.0,0,0,0,1022
2024-12-13,37620.0,59.99,59.99,0.0,0,0,0,1023
2024-12-14,46773.0,59.99,59.99,0.0,0,1,0,1024
2024-12-15,47716.0,59.99,59.99,0.0,0,1,0,1025
2024-12-16,37051.0,59.99,59.99,0.0,0,0,0,1026
2024-12-17,37697.0,59.99,59.99,0.0,0,0,0,1027
2024-12-18,37515.0,59.99,59.99,0.0,0,0,0,1028
2024-12-19,37793.0,35.99,59.99,40.00666777796299,1,0,0,1029
2024-12-20,51497.0,35.99,59.99,40.00666777796299,1,0,0,1030
2024-12-21,64495.0,35.99,59.99,40.00666777796299,1,1,0,1031
2024-12-22,69195.0,35.99,59.99,40.00666777796299,1,1,0,1032
2024-12-23,64896.0,35.99,59.99,40.00666777796299,1,0,0,1033
2024-12-24,66623.0,35.99,59.99,40.00666777796299,1,0,0,1034
2024-12-25,65600.0,35.99,59.99,40.00666777796299,1,0,1,1035
2024-12-26,70486.0,35.99,59.99,40.00666777796299,1,0,0,1036
2024-12-27,72912.0,35.99,59.99,40.00666777796299,1,0,0,1037
2024-12-28,78689.0,35.99,59.99,40.00666777796299,1,1,0,1038
2024-12-29,79862.0,35.99,59.99,40.00666777796299,1,1,0,1039
2024-12-30,75653.0,35.99,59.99,40.00666777796299,1,0,0,1040
2024-12-31,75424.0,35.99,59.99,40.00666777796299,1,0,0,1041
2025-01-01,75507.0,35.99,59.99,40.00666777796299,1,0,1,1042
2025-01-02,74842.0,59.99,59.99,0.0,0,0,0,1043
2025-01-03,78245.0,59.99,59.99,0.0,0,0,0,1044
2025-01-04,83919.0,59.99,59.99,0.0,0,1,0,1045
2025-01-05,80878.0,59.99,59.99,0.0,0,1,0,1046
2025-01-06,69288.0,59.99,59.99,0.0,0,0,0,1047
2025-01-07,63209.0,59.99,59.99,0.0,0,0,0,1048
2025-01-08,62131.0,59.99,59.99,0.0,0,0,0,1049
2025-01-09,59171.0,59.99,59.99,0.0,0,0,0,1050
2025-01-10,62473.0,59.99,59.99,0.0,0,0,0,1051
2025-01-11,75579.0,59.99,59.99,0.0,0,1,0,1052
2025-01-12,76529.0,59.99,59.99,0.0,0,1,0,1053
2025-01-13,57283.0,59.99,59.99,0.0,0,0,0,1054
2025-01-14,56578.0,59.99,59.99,0.0,0,0,0,1055
2025-01-15,55748.0,59.99,59.99,0.0,0,0,0,1056
2025-01-16,53927.0,59.99,59.99,0.0,0,0,0,1057
2025-01-17,58165.0,59.99,59.99,0.0,0,0,0,1058
2025-01-18,70060.0,59.99,59.99,0.0,0,1,0,1059
2025-01-19,71931.0,59.99,59.99,0.0,0,1,0,1060
2025-01-20,56395.0,59.99,59.99,0.0,0,0,1,1061
2025-01-21,54818.0,59.99,59.99,0.0,0,0,0,1062
2025-01-22,54181.0,59.99,59.99,0.0,0,0,0,1063
2025-01-23,52754.0,59.99,59.99,0.0,0,0,0,1064
2025-01-24,55575.0,59.99,59.99,0.0,0,0,0,1065
2025-01-25,66869.0,59.99,59.99,0.0,0,1,0,1066
2025-01-26,70889.0,59.99,59.99,0.0,0,1,0,1067
2025-01-27,52180.0,59.99,59.99,0.0,0,0,0,1068
2025-01-28,49183.0,59.99,59.99,0.0,0,0,0,1069
2025-01-29,48997.0,59.99,59.99,0.0,0,0,0,1070
2025-01-30,48749.0,59.99,59.99,0.0,0,0,0,1071
2025-01-31,51856.0,59.99,59.99,0.0,0,0,0,1072
2025-02-01,63604.0,59.99,59.99,0.0,0,1,0,1073
2025-02-02,66923.0,59.99,59.99,0.0,0,1,0,1074
2025-02-03,50196.0,59.99,59.99,0.0,0,0,0,1075
2025-02-04,49754.0,59.99,59.99,0.0,0,0,0,1076
2025-02-05,49570.0,59.99,59.99,0.0,0,0,0,1077
2025-02-06,48961.0,59.99,59.99,0.0,0,0,0,1078
2025-02-07,50583.0,59.99,59.99,0.0,0,0,0,1079
2025-02-08,63165.0,59.99,59.99,0.0,0,1,0,1080
2025-02-09,65168.0,59.99,59.99,0.0,0,1,0,1081
2025-02-10,49636.0,59.99,59.99,0.0,0,0,0,1082
2025-02-11,49602.0,59.99,59.99,0.0,0,0,0,1083
2025-02-12,49181.0,59.99,59.99,0.0,0,0,0,1084
2025-02-13,48613.0,59.99,59.99,0.0,0,0,0,1085
2025-02-14,51736.0,59.99,59.99,0.0,0,0,0,1086
2025-02-15,65976.0,59.99,59.99,0.0,0,1,0,1087
2025-02-16,69708.0,59.99,59.99,0.0,0,1,0,1088
2025-02-17,54647.0,59.99,59.99,0.0,0,0,1,1089
2025-02-18,53973.0,59.99,59.99,0.0,0,0,0,1090
2025-02-19,52923.0,59.99,59.99,0.0,0,0,0,1091
2025-02-20,51874.0,59.99,59.99,0.0,0,0,0,1092
2025-02-21,55982.0,59.99,59.99,0.0,0,0,0,1093
2025-02-22,67931.0,59.99,59.99,0.0,0,1,0,1094
2025-02-23,69448.0,59.99,59.99,0.0,0,1,0,1095
2025-02-24,51857.0,59.99,59.99,0.0,0,0,0,1096
2025-02-25,51208.0,59.99,59.99,0.0,0,0,0,1097
2025-02-26,50184.0,59.99,59.99,0.0,0,0,0,1098
2025-02-27,49021.0,59.99,59.99,0.0,0,0,0,1099
2025-02-28,50063.0,59.99,59.99,0.0,0,0,0,1100
2025-03-01,60034.0,59.99,59.99,0.0,0,1,0,1101
2025-03-02,60287.0,59.99,59.99,0.0,0,1,0,1102
2025-03-03,46846.0,59.99,59.99,0.0,0,0,0,1103
2025-03-04,42813.0,59.99,59.99,0.0,0,0,0,1104
2025-03-05,44831.0,59.99,59.99,0.0,0,0,0,1105
2025-03-06,42936.0,59.99,59.99,0.0,0,0,0,1106
2025-03-07,45991.0,59.99,59.99,0.0,0,0,0,1107
2025-03-08,55101.0,59.99,59.99,0.0,0,1,0,1108
2025-03-09,56624.0,59.99,59.99,0.0,0,1,0,1109
2025-03-10,42750.0,59.99,59.99,0.0,0,0,0,1110
2025-03-11,42782.0,59.99,59.99,0.0,0,0,0,1111
2025-03-12,42460.0,59.99,59.99,0.0,0,0,0,1112
2025-03-13,42462.0,35.99,59.99,40.00666777796299,1,0,0,1113
2025-03-14,53192.0,35.99,59.99,40.00666777796299,1,0,0,1114
2025-03-15,68692.0,35.99,59.99,40.00666777796299,1,1,0,1115
2025-03-16,72543.0,35.99,59.99,40.00666777796299,1,1,0,1116
2025-03-17,57058.0,35.99,59.99,40.00666777796299,1,0,0,1117
2025-03-18,58173.0,35.99,59.99,40.00666777796299,1,0,0,1118
2025-03-19,58434.0,35.99,59.99,40.00666777796299,1,0,0,1119
2025-03-20,58003.0,59.99,59.99,0.0,0,0,0,1120
2025-03-21,63057.0,59.99,59.99,0.0,0,0,0,1121
2025-03-22,74673.0,59.99,59.99,0.0,0,1,0,1122
2025-03-23,75539.0,59.99,59.99,0.0,0,1,0,1123
2025-03-24,58123.0,59.99,59.99,0.0,0,0,0,1124
2025-03-25,56465.0,59.99,59.99,0.0,0,0,0,1125
2025-03-26,54912.0,59.99,59.99,0.0,0,0,0,1126
2025-03-27,52415.0,59.99,59.99,0.0,0,0,0,1127
2025-03-28,57780.0,59.99,59.99,0.0,0,0,0,1128
2025-03-29,68744.0,59.99,59.99,0.0,0,1,0,1129
2025-03-30,69440.0,59.99,59.99,0.0,0,1,0,1130
2025-03-31,54518.0,59.99,59.99,0.0,0,0,0,1131
2025-04-01,52325.0,59.99,59.99,0.0,0,0,0,1132
2025-04-02,49986.0,59.99,59.99,0.0,0,0,0,1133
2025-04-03,50682.0,59.99,59.99,0.0,0,0,0,1134
2025-04-04,51103.0,59.99,59.99,0.0,0,0,0,1135
2025-04-05,60272.0,59.99,59.99,0.0,0,1,0,1136
2025-04-06,62826.0,59.99,59.99,0.0,0,1,0,1137
2025-04-07,48566.0,59.99,59.99,0.0,0,0,0,1138
2025-04-08,48651.0,59.99,59.99,0.0,0,0,0,1139
2025-04-09,47466.0,59.99,59.99,0.0,0,0,0,1140
2025-04-10,46560.0,59.99,59.99,0.0,0,0,0,1141
2025-04-11,50992.0,59.99,59.99,0.0,0,0,0,1142
2025-04-12,60525.0,59.99,59.99,0.0,0,1,0,1143
2025-04-13,61705.0,59.99,59.99,0.0,0,1,0,1144
2025-04-14,48246.0,59.99,59.99,0.0,0,0,0,1145
2025-04-15,47750.0,59.99,59.99,0.0,0,0,0,1146
2025-04-16,46645.0,59.99,59.99,0.0,0,0,0,1147
2025-04-17,47657.0,59.99,59.99,0.0,0,0,0,1148
2025-04-18,55013.0,59.99,59.99,0.0,0,0,0,1149
2025-04-19,57345.0,59.99,59.99,0.0,0,1,0,1150
2025-04-20,55098.0,59.99,59.99,0.0,0,1,0,1151
2025-04-21,53721.0,59.99,59.99,0.0,0,0,0,1152
2025-04-22,46066.0,59.99,59.99,0.0,0,0,0,1153
2025-04-23,43392.0,59.99,59.99,0.0,0,0,0,1154
2025-04-24,43461.0,59.99,59.99,0.0,0,0,0,1155
2025-04-25,46944.0,59.99,59.99,0.0,0,0,0,1156
2025-04-26,52536.0,59.99,59.99,0.0,0,1,0,1157
2025-04-27,54431.0,59.99,59.99,0.0,0,1,0,1158
2025-04-28,40973.0,59.99,59.99,0.0,0,0,0,1159
2025-04-29,40091.0,59.99,59.99,0.0,0,0,0,1160
2025-04-30,40201.0,59.99,59.99,0.0,0,0,0,1161
2025-05-01,45258.0,59.99,59.99,0.0,0,0,0,1162
2025-05-02,42900.0,59.99,59.99,0.0,0,0,0,1163
2025-05-03,49830.0,59.99,59.99,0.0,0,1,0,1164
2025-05-04,54426.0,59.99,59.99,0.0,0,1,0,1165
2025-05-05,42298.0,59.99,59.99,0.0,0,0,0,1166
2025-05-06,40532.0,59.99,59.99,0.0,0,0,0,1167
2025-05-07,40008.0,59.99,59.99,0.0,0,0,0,1168
2025-05-08,42549.0,59.99,59.99,0.0,0,0,0,1169
2025-05-09,45483.0,59.99,59.99,0.0,0,0,0,1170
2025-05-10,53442.0,59.99,59.99,0.0,0,1,0,1171
2025-05-11,52658.0,59.99,59.99,0.0,0,1,0,1172
2025-05-12,40995.0,59.99,59.99,0.0,0,0,0,1173
2025-05-13,40365.0,59.99,59.99,0.0,0,0,0,1174
2025-05-14,40927.0,59.99,59.99,0.0,0,0,0,1175
2025-05-15,40138.0,59.99,59.99,0.0,0,0,0,1176
2025-05-16,44514.0,59.99,59.99,0.0,0,0,0,1177
2025-05-17,53543.0,59.99,59.99,0.0,0,1,0,1178
2025-05-18,54336.0,59.99,59.99,0.0,0,1,0,1179
2025-05-19,42627.0,59.99,59.99,0.0,0,0,0,1180
2025-05-20,40999.0,59.99,59.99,0.0,0,0,0,1181
2025-05-21,41063.0,59.99,59.99,0.0,0,0,0,1182
2025-05-22,41657.0,59.99,59.99,0.0,0,0,0,1183
2025-05-23,45860.0,59.99,59.99,0.0,0,0,0,1184
2025-05-24,54889.0,59.99,59.99,0.0,0,1,0,1185
2025-05-25,56510.0,59.99,59.99,0.0,0,1,0,1186
2025-05-26,48479.0,59.99,59.99,0.0,0,0,1,1187
2025-05-27,45788.0,59.99,59.99,0.0,0,0,0,1188
2025-05-28,45850.0,59.99,59.99,0.0,0,0,0,1189
2025-05-29,50264.0,59.99,59.99,0.0,0,0,0,1190
2025-05-30,43691.0,59.99,59.99,0.0,0,0,0,1191
2025-05-31,50968.0,59.99,59.99,0.0,0,1,0,1192
2025-06-01,55746.0,59.99,59.99,0.0,0,1,0,1193
2025-06-02,45067.0,59.99,59.99,0.0,0,0,0,1194
2025-06-03,45106.0,59.99,59.99,0.0,0,0,0,1195
2025-06-04,45762.0,59.99,59.99,0.0,0,0,0,1196
2025-06-05,45501.0,59.99,59.99,0.0,0,0,0,1197
2025-06-06,47879.0,59.99,59.99,0.0,0,0,0,1198
2025-06-07,56211.0,59.99,59.99,0.0,0,1,0,1199
2025-06-08,58321.0,59.99,59.99,0.0,0,1,0,1200
2025-06-09,50341.0,59.99,59.99,0.0,0,0,0,1201
2025-06-10,45788.0,59.99,59.99,0.0,0,0,0,1202
2025-06-11,45171.0,59.99,59.99,0.0,0,0,0,1203
2025-06-12,43050.0,59.99,59.99,0.0,0,0,0,1204
2025-06-13,45929.0,59.99,59.99,0.0,0,0,0,1205
2025-06-14,53282.0,59.99,59.99,0.0,0,1,0,1206
2025-06-15,54905.0,59.99,59.99,0.0,0,1,0,1207
2025-06-16,44162.0,59.99,59.99,0.0,0,0,0,1208
2025-06-17,43105.0,59.99,59.99,0.0,0,0,0,1209
2025-06-18,41888.0,59.99,59.99,0.0,0,0,0,1210
2025-06-19,44311.0,59.99,59.99,0.0,0,0,1,1211
2025-06-20,43807.0,59.99,59.99,0.0,0,0,0,1212
2025-06-21,49324.0,59.99,59.99,0.0,0,1,0,1213
2025-06-22,50919.0,59.99,59.99,0.0,0,1,0,1214
2025-06-23,41335.0,59.99,59.99,0.0,0,0,0,1215
2025-06-24,41182.0,59.99,59.99,0.0,0,0,0,1216
2025-06-25,39515.0,59.99,59.99,0.0,0,0,0,1217
2025-06-26,37700.0,35.99,59.99,40.00666777796299,1,0,0,1218
2025-06-27,46373.0,35.99,59.99,40.00666777796299,1,0,0,1219
2025-06-28,55407.0,35.99,59.99,40.00666777796299,1,1,0,1220
2025-06-29,58492.0,35.99,59.99,40.00666777796299,1,1,0,1221
2025-06-30,50111.0,35.99,59.99,40.00666777796299,1,0,0,1222
2025-07-01,51237.0,35.99,59.99,40.00666777796299,1,0,0,1223
2025-07-02,49470.0,35.99,59.99,40.00666777796299,1,0,0,1224
2025-07-03,48918.0,35.99,59.99,40.00666777796299,1,0,0,1225
2025-07-04,53263.0,35.99,59.99,40.00666777796299,1,0,1,1226
2025-07-05,59038.0,35.99,59.99,40.00666777796299,1,1,0,1227
2025-07-06,62202.0,35.99,59.99,40.00666777796299,1,1,0,1228
2025-07-07,53006.0,35.99,59.99,40.00666777796299,1,0,0,1229
2025-07-08,53042.0,35.99,59.99,40.00666777796299,1,0,0,1230
2025-07-09,52193.0,35.99,59.99,40.00666777796299,1,0,0,1231
2025-07-10,51559.0,59.99,59.99,0.0,0,0,0,1232
2025-07-11,52788.0,59.99,59.99,0.0,0,0,0,1233
2025-07-12,59257.0,59.99,59.99,0.0,0,1,0,1234
2025-07-13,60625.0,59.99,59.99,0.0,0,1,0,1235
2025-07-14,52192.0,59.99,59.99,0.0,0,0,0,1236
2025-07-15,50600.0,59.99,59.99,0.0,0,0,0,1237
2025-07-16,48915.0,59.99,59.99,0.0,0,0,0,1238
2025-07-17,47467.0,59.99,59.99,0.0,0,0,0,1239
2025-07-18,48711.0,59.99,59.99,0.0,0,0,0,1240
2025-07-19,54686.0,59.99,59.99,0.0,0,1,0,1241
2025-07-20,56728.0,59.99,59.99,0.0,0,1,0,1242
2025-07-21,48541.0,59.99,59.99,0.0,0,0,0,1243
2025-07-22,48088.0,59.99,59.99,0.0,0,0,0,1244
2025-07-23,46653.0,59.99,59.99,0.0,0,0,0,1245
2025-07-24,45125.0,59.99,59.99,0.0,0,0,0,1246
2025-07-25,46614.0,59.99,59.99,0.0,0,0,0,1247
2025-07-26,52589.0,59.99,59.99,0.0,0,1,0,1248
2025-07-27,54404.0,59.99,59.99,0.0,0,1,0,1249
2025-07-28,47050.0,59.99,59.99,0.0,0,0,0,1250
2025-07-29,46294.0,59.99,59.99,0.0,0,0,0,1251
2025-07-30,45108.0,59.99,59.99,0.0,0,0,0,1252
2025-07-31,42516.0,59.99,59.99,0.0,0,0,0,1253
2025-08-01,43847.0,59.99,59.99,0.0,0,0,0,1254
2025-08-02,48775.0,59.99,59.99,0.0,0,1,0,1255
2025-08-03,51006.0,59.99,59.99,0.0,0,1,0,1256
2025-08-04,43755.0,59.99,59.99,0.0,0,0,0,1257
2025-08-05,42825.0,59.99,59.99,0.0,0,0,0,1258
2025-08-06,41683.0,59.99,59.99,0.0,0,0,0,1259
2025-08-07,39972.0,59.99,59.99,0.0,0,0,0,1260
2025-08-08,41005.0,59.99,59.99,0.0,0,0,0,1261
2025-08-09,45638.0,59.99,59.99,0.0,0,1,0,1262
2025-08-10,47599.0,59.99,59.99,0.0,0,1,0,1263
2025-08-11,41552.0,59.99,59.99,0.0,0,0,0,1264
2025-08-12,41555.0,59.99,59.99,0.0,0,0,0,1265
2025-08-13,40348.0,59.99,59.99,0.0,0,0,0,1266
2025-08-14,38210.0,59.99,59.99,0.0,0,0,0,1267
2025-08-15,40150.0,59.99,59.99,0.0,0,0,0,1268
2025-08-16,44043.0,59.99,59.99,0.0,0,1,0,1269
2025-08-17,46255.0,59.99,59.99,0.0,0,1,0,1270
2025-08-18,39508.0,59.99,59.99,0.0,0,0,0,1271
2025-08-19,39875.0,59.99,59.99,0.0,0,0,0,1272
2025-08-20,39517.0,59.99,59.99,0.0,0,0,0,1273
