Date,Avg_Player,Log_Player,Lag_Player,Discount_Ratio,Base_Price,Is_Weekend,Is_Holiday,Years_Since_Release,Trend_Index,Log_Twitch_Avg,Is_Major_Update,Is_Minor_Update,Lag_7_Player,Interaction_Discount_Time,Interaction_Update_Time
2023-04-04,47166.0,10.761449774510156,10.72088569543393,0.0,59.99,0,0,1.106849315068493,0.12,9.651365655482898,0,0,10.731340435948365,0.0,0.0
2023-04-05,45090.0,10.716437949035694,10.761449774510156,0.0,59.99,0,0,1.1095890410958904,0.12,8.741935464094144,0,0,10.713884293146313,0.0,0.0
2023-04-06,45717.0,10.730247372419994,10.716437949035694,0.0,59.99,0,0,1.1123287671232878,0.12,9.319194776888263,0,0,10.707393153815492,0.0,0.0
2023-04-07,52364.0,10.865993708207245,10.730247372419994,0.0,59.99,0,0,1.115068493150685,0.12,8.555836815008442,0,0,10.793270024529487,0.0,0.0
2023-04-08,55428.0,10.922858201478968,10.865993708207245,0.0,59.99,1,0,1.1178082191780825,0.12,8.76389700713946,0,0,10.976063826653396,0.0,0.0
2023-04-09,52760.0,10.873527560404474,10.922858201478968,0.0,59.99,1,0,1.1205479452054794,0.12,8.273846932784508,0,0,10.992823616423841,0.0,0.0
2023-04-10,50213.0,10.82404915126093,10.873527560404474,0.0,59.99,0,0,1.1232876712328768,0.12,7.85243908535751,0,0,10.72088569543393,0.0,0.0
2023-04-11,42467.0,10.656506130133463,10.82404915126093,0.0,59.99,0,0,1.126027397260274,0.12,8.657302899400882,0,0,10.761449774510156,0.0,0.0
2023-04-12,41017.0,10.621766273733678,10.656506130133463,0.0,59.99,0,0,1.1287671232876713,0.12,8.512984346642183,0,0,10.716437949035694,0.0,0.0
2023-04-13,39691.0,10.588904935034131,10.621766273733678,0.0,59.99,0,0,1.1315068493150684,0.12,8.609110060640159,0,0,10.730247372419994,0.0,0.0
2023-04-14,43496.0,10.680447249181304,10.588904935034131,0.0,59.99,0,0,1.1342465753424658,0.12,8.696800541766388,0,0,10.865993708207245,0.0,0.0
2023-04-15,52158.0,10.862052024637613,10.680447249181304,0.0,59.99,1,0,1.1369863013698631,0.12,8.777417516022942,0,0,10.922858201478968,0.0,0.0
2023-04-16,51836.0,10.855859458981232,10.862052024637613,0.0,59.99,1,0,1.1397260273972605,0.12,8.852017454333057,0,0,10.873527560404474,0.0,0.0
2023-04-17,38321.0,10.553779422789644,10.855859458981232,0.0,59.99,0,0,1.1424657534246576,0.12,8.92143650080065,0,0,10.82404915126093,0.0,0.0
2023-04-18,36923.0,10.516617025110042,10.553779422789644,0.0,59.99,0,0,1.1452054794520548,0.12,8.986347776115114,0,1,10.656506130133463,0.0,0.0
2023-04-19,36584.0,10.50739359931813,10.516617025110042,0.0,59.99,0,0,1.147945205479452,0.12,9.047301183328074,0,1,10.621766273733678,0.0,0.0
2023-04-20,36097.0,10.493992741124194,10.50739359931813,0.0,59.99,0,0,1.1506849315068493,0.12,9.10475176013096,0,1,10.588904935034131,0.0,0.0
2023-04-21,39789.0,10.591370903420975,10.493992741124194,0.0,59.99,0,0,1.1534246575342466,0.12,9.159080318033393,0,1,10.680447249181304,0.0,0.0
2023-04-22,46426.0,10.745636465529921,10.591370903420975,0.0,59.99,1,0,1.1561643835616435,0.12,9.210608757010329,0,0,10.862052024637613,0.0,0.0
2023-04-23,48967.0,10.798922302530906,10.745636465529921,0.0,59.99,1,0,1.158904109589041,0.12,9.259611623412097,0,0,10.855859458981232,0.0,0.0
2023-04-24,36830.0,10.51409516084895,10.798922302530906,0.0,59.99,0,0,1.1616438356164382,0.12,9.306324965460794,0,0,10.553779422789644,0.0,0.0
2023-04-25,36068.0,10.49318904964302,10.51409516084895,0.0,59.99,0,0,1.1643835616438356,0.12,9.35095321081748,0,0,10.516617025110042,0.0,0.0
2023-04-26,32758.0,10.396933012470582,10.49318904964302,0.0,59.99,0,0,1.167123287671233,0.12,9.393674573766816,0,0,10.50739359931813,0.0,0.0
2023-04-27,32122.0,10.377327563450146,10.396933012470582,0.0,59.99,0,0,1.16986301369863,0.12,9.434645353831913,0,0,10.493992741124194,0.0,0.0
2023-04-28,34267.0,10.441967253083934,10.377327563450146,0.0,59.99,0,0,1.1726027397260277,0.12,9.474003387842544,0,0,10.591370903420975,0.0,0.0
2023-04-29,41783.0,10.640268770116135,10.441967253083934,0.0,59.99,1,0,1.1753424657534246,0.12,9.511870847956052,0,0,10.745636465529921,0.0,0.0
2023-04-30,43676.0,10.684576926741435,10.640268770116135,0.0,59.99,1,0,1.178082191780822,0.12,9.54835652892076,0,0,10.798922302530906,0.0,0.0
2023-05-01,40361.0,10.60564402725366,10.684576926741435,0.0,59.99,0,0,1.180821917808219,0.12,9.583557732534226,0,0,10.51409516084895,0.0,0.0
2023-05-02,31921.0,10.371050706242503,10.60564402725366,0.0,59.99,0,0,1.1835616438356165,0.12,9.701493759944652,0,0,10.49318904964302,0.0,0.0
2023-05-03,30916.0,10.33906147341461,10.371050706242503,0.0,59.99,0,0,1.1863013698630136,0.12,9.789590705856016,0,0,10.396933012470582,0.0,0.0
2023-05-04,31508.0,10.358028498290885,10.33906147341461,0.0,59.99,0,0,1.189041095890411,0.12,9.276783328524896,0,0,10.377327563450146,0.0,0.0
2023-05-05,33930.0,10.432084329787237,10.358028498290885,0.0,59.99,0,0,1.1917808219178083,0.12,8.760923376338836,0,0,10.441967253083934,0.0,0.0
2023-05-06,43178.0,10.67310954493078,10.432084329787237,0.0,59.99,1,0,1.1945205479452057,0.12,8.522976436171964,0,0,10.640268770116135,0.0,0.0
2023-05-07,43846.0,10.688461580408601,10.67310954493078,0.0,59.99,1,0,1.1972602739726028,0.12,8.460834457746854,0,0,10.684576926741435,0.0,0.0
2023-05-08,34919.0,10.460815009953539,10.688461580408601,0.0,59.99,0,0,1.2,0.12,8.558527054909215,0,0,10.60564402725366,0.0,0.0
2023-05-09,31837.0,10.36841582391508,10.460815009953539,0.0,59.99,0,0,1.202739726027397,0.12,8.193953023563742,0,0,10.371050706242503,0.0,0.0
2023-05-10,30793.0,10.335075144789863,10.36841582391508,0.0,59.99,0,0,1.2054794520547945,0.12,7.720461694599722,0,0,10.33906147341461,0.0,0.0
2023-05-11,30088.0,10.311914935439406,10.335075144789863,0.0,59.99,0,0,1.2082191780821918,0.12,8.256607344626158,0,0,10.358028498290885,0.0,0.0
2023-05-12,32558.0,10.390809107114125,10.311914935439406,0.0,59.99,0,0,1.210958904109589,0.12,8.863191340690854,0,0,10.432084329787237,0.0,0.0
2023-05-13,38122.0,10.548573053517297,10.390809107114125,0.0,59.99,1,0,1.2136986301369863,0.12,8.921884667014595,0,0,10.67310954493078,0.0,0.0
2023-05-14,38263.0,10.552264785360133,10.548573053517297,0.0,59.99,1,0,1.2164383561643837,0.12,8.977323236863674,0,0,10.688461580408601,0.0,0.0
2023-05-15,28691.0,10.264373617246324,10.552264785360133,0.0,59.99,0,0,1.2191780821917808,0.12,9.02984913911695,0,0,10.460815009953539,0.0,0.0
2023-05-16,28813.0,10.268616659121419,10.264373617246324,0.0,59.99,0,0,1.2219178082191782,0.12,9.079753212269678,0,0,10.36841582391508,0.0,0.0
2023-05-17,28575.0,10.260322483676225,10.268616659121419,0.0,59.99,0,0,1.2246575342465753,0.12,9.127284796838858,0,0,10.335075144789863,0.0,0.0
2023-05-18,30038.0,10.310251816375912,10.260322483676225,0.0,59.99,0,0,1.227397260273973,0.12,9.172659273008492,0,0,10.311914935439406,0.0,0.0
2023-05-19,31166.0,10.347115121738641,10.310251816375912,0.0,59.99,0,0,1.2301369863013698,0.12,9.216063960945778,0,0,10.390809107114125,0.0,0.0
2023-05-20,36420.0,10.502900810345617,10.347115121738641,0.0,59.99,1,0,1.2328767123287672,0.12,9.25766279287058,0,0,10.548573053517297,0.0,0.0
2023-05-21,36887.0,10.515641573886542,10.502900810345617,0.0,59.99,1,0,1.2356164383561643,0.12,9.297600051469528,0,0,10.552264785360133,0.0,0.0
2023-05-22,28020.0,10.240709508047887,10.515641573886542,0.0,59.99,0,0,1.2383561643835617,0.12,9.33600338997184,0,0,10.264373617246324,0.0,0.0
2023-05-23,27566.0,10.224374684168994,10.240709508047887,0.0,59.99,0,0,1.2410958904109588,0.12,9.37298629341014,0,0,10.268616659121419,0.0,0.0
2023-05-24,26774.0,10.19522389531595,10.224374684168994,0.0,59.99,0,0,1.2438356164383562,0.12,9.408650100730362,0,0,10.260322483676225,0.0,0.0
2023-05-25,26577.0,10.187839084891452,10.19522389531595,0.0,59.99,0,0,1.2465753424657535,0.12,9.44308567854666,0,0,10.310251816375912,0.0,0.0
2023-05-26,29204.0,10.282095206474409,10.187839084891452,0.0,59.99,0,0,1.2493150684931509,0.12,9.476374816163757,0,0,10.347115121738641,0.0,0.0
2023-05-27,35042.0,10.464331157823805,10.282095206474409,0.0,59.99,1,0,1.252054794520548,0.12,9.5085913957772,0,0,10.502900810345617,0.0,0.0
2023-05-28,35342.0,10.472855631914229,10.464331157823805,0.0,59.99,1,0,1.2547945205479452,0.12,9.539802379976168,0,0,10.515641573886542,0.0,0.0
2023-05-29,33901.0,10.431229288678432,10.472855631914229,0.0,59.99,0,1,1.2575342465753423,0.12,9.570068649743265,0,0,10.240709508047887,0.0,0.0
2023-05-30,27495.0,10.22179581852967,10.431229288678432,0.0,59.99,0,0,1.2602739726027397,0.12,9.599445719315774,0,0,10.224374684168994,0.0,0.0
2023-05-31,26947.0,10.20166436208055,10.22179581852967,0.0,59.99,0,0,1.263013698630137,0.12,9.627984349003214,0,0,10.19522389531595,0.0,0.0
2023-06-01,26249.0,10.17542126801977,10.20166436208055,0.0,59.99,0,0,1.2657534246575342,0.12,9.655731072956666,0,0,10.187839084891452,0.0,0.0
2023-06-02,27818.0,10.233474519468336,10.17542126801977,0.0,59.99,0,0,1.2684931506849315,0.12,9.42843117965374,0,0,10.282095206474409,0.0,0.0
2023-06-03,32677.0,10.39445734759077,10.233474519468336,0.0,59.99,1,0,1.2712328767123289,0.12,9.850192255477904,0,0,10.464331157823805,0.0,0.0
2023-06-04,33545.0,10.4206729102547,10.39445734759077,0.0,59.99,1,0,1.273972602739726,0.12,9.547954813176172,0,0,10.472855631914229,0.0,0.0
2023-06-05,26296.0,10.177210143218492,10.4206729102547,0.0,59.99,0,0,1.2767123287671234,0.12,8.615408238913192,0,0,10.431229288678432,0.0,0.0
2023-06-06,25368.0,10.141283235182652,10.177210143218492,0.0,59.99,0,0,1.2794520547945205,0.12,8.536014945656826,0,0,10.22179581852967,0.0,0.0
2023-06-07,24679.0,10.113748478019325,10.141283235182652,0.0,59.99,0,0,1.282191780821918,0.12,8.440959885416648,0,0,10.20166436208055,0.0,0.0
2023-06-08,25851.0,10.160143246382786,10.113748478019325,0.0,59.99,0,0,1.284931506849315,0.12,9.006141236662911,0,0,10.17542126801977,0.0,0.0
2023-06-09,26273.0,10.176335136029452,10.160143246382786,0.0,59.99,0,0,1.2876712328767124,0.12,7.966239776559467,0,0,10.233474519468336,0.0,0.0
2023-06-10,30805.0,10.335464755184402,10.176335136029452,0.0,59.99,1,0,1.2904109589041095,0.12,7.740229524763182,0,0,10.39445734759077,0.0,0.0
2023-06-11,31366.0,10.353511663841456,10.335464755184402,0.0,59.99,1,0,1.2931506849315069,0.12,8.423321975806166,0,0,10.4206729102547,0.0,0.0
2023-06-12,25086.0,10.130105062661839,10.353511663841456,0.0,59.99,0,0,1.295890410958904,0.12,8.708969906980947,0,0,10.177210143218492,0.0,0.0
2023-06-13,24103.0,10.090133080810137,10.130105062661839,0.0,59.99,0,0,1.2986301369863014,0.12,8.834658874767687,0,0,10.141283235182652,0.0,0.0
2023-06-14,23868.0,10.080335824865035,10.090133080810137,0.0,59.99,0,0,1.3013698630136987,0.12,8.946299439528289,0,0,10.113748478019325,0.0,0.0
2023-06-15,23082.0,10.046851694843998,10.080335824865035,0.0,59.99,0,0,1.304109589041096,0.12,9.046718667462832,0,0,10.160143246382786,0.0,0.0
2023-06-16,25001.0,10.126711100650509,10.046851694843998,0.0,59.99,0,0,1.3068493150684932,0.12,9.137967735361668,0,0,10.176335136029452,0.0,0.0
2023-06-17,29745.0,10.300449948152544,10.126711100650509,0.0,59.99,1,0,1.3095890410958904,0.12,9.22158220823738,0,0,10.335464755184402,0.0,0.0
2023-06-18,29793.0,10.302062309939538,10.300449948152544,0.0,59.99,1,0,1.3123287671232875,0.12,9.298741572187614,0,0,10.353511663841456,0.0,0.0
2023-06-19,24623.0,10.11147685607866,10.302062309939538,0.0,59.99,0,1,1.3150684931506849,0.12,9.370371472550197,0,0,10.130105062661839,0.0,0.0
2023-06-20,24203.0,10.094273187742212,10.11147685607866,0.0,59.99,0,0,1.3178082191780822,0.12,9.437211703318724,0,0,10.090133080810137,0.0,0.0
2023-06-21,24252.0,10.09629560005422,10.094273187742212,0.0,59.99,0,0,1.3205479452054794,0.12,9.499862855095984,0,0,10.080335824865035,0.0,0.0
2023-06-22,24233.0,10.095511884791469,10.09629560005422,0.0,59.99,0,0,1.3232876712328767,0.12,9.558819187653569,0,0,10.046851694843998,0.0,0.0
2023-06-23,25453.0,10.144628180551992,10.095511884791469,0.0,59.99,0,0,1.326027397260274,0.12,9.614492337588246,0,0,10.126711100650509,0.0,0.0
2023-06-24,29001.0,10.27512007210784,10.144628180551992,0.0,59.99,1,0,1.3287671232876712,0.12,9.66722876602263,0,0,10.300449948152544,0.0,0.0
2023-06-25,30817.0,10.335854213841799,10.27512007210784,0.0,59.99,1,0,1.3315068493150686,0.12,9.71732283076141,0,0,10.302062309939538,0.0,0.0
2023-06-26,24927.0,10.123746948670474,10.335854213841799,0.0,59.99,0,0,1.3342465753424655,0.12,9.765026737012398,0,0,10.11147685607866,0.0,0.0
2023-06-27,25072.0,10.129546848931234,10.123746948670474,0.0,59.99,0,0,1.336986301369863,0.12,9.810558220473723,0,0,10.094273187742212,0.0,0.0
2023-06-28,24122.0,10.090921021216259,10.129546848931234,0.0,59.99,0,0,1.3397260273972602,0.12,9.854106555964863,0,0,10.09629560005422,0.0,0.0
2023-06-29,23957.0,10.084057576291276,10.090921021216259,0.3000500083347224,59.99,0,0,1.3424657534246576,0.12,9.895837311289728,0,0,10.095511884791469,0.4028068605041479,0.0
2023-06-30,34701.0,10.454552601161618,10.084057576291276,0.3000500083347224,59.99,0,0,1.3452054794520547,0.12,9.93589614820213,0,0,10.144628180551992,0.40362891532150325,0.0
2023-07-01,44095.0,10.694124354373331,10.454552601161618,0.3000500083347224,59.99,1,0,1.347945205479452,0.12,9.974411890872826,0,0,10.27512007210784,0.40445097013885867,0.0
2023-07-02,48446.0,10.788225695897177,10.694124354373331,0.3000500083347224,59.99,1,0,1.3506849315068492,0.12,9.265680467009346,0,0,10.335854213841799,0.40527302495621403,0.0
2023-07-03,44497.0,10.703199523324104,10.788225695897177,0.3000500083347224,59.99,0,0,1.3534246575342466,0.12,9.831185640780722,0,0,10.123746948670474,0.4060950797735695,0.0
2023-07-04,46512.0,10.74748712239554,10.703199523324104,0.3000500083347224,59.99,0,1,1.356164383561644,0.12,9.466841326944389,0,0,10.129546848931234,0.40691713459092493,0.0
2023-07-05,45109.0,10.716859230402441,10.74748712239554,0.3000500083347224,59.99,0,0,1.358904109589041,0.12,8.798454696065095,0,0,10.090921021216259,0.4077391894082803,0.0
2023-07-06,44781.0,10.709561551951284,10.716859230402441,0.3000500083347224,59.99,0,0,1.3616438356164384,0.12,8.417372856134026,0,0,10.084057576291276,0.4085612442256357,0.0
2023-07-07,47260.0,10.763440710059992,10.709561551951284,0.3000500083347224,59.99,0,0,1.3643835616438356,0.12,8.149890544402423,0,0,10.454552601161618,0.4093832990429911,0.0
2023-07-08,53546.0,10.888315051897617,10.763440710059992,0.3000500083347224,59.99,1,0,1.367123287671233,0.12,8.591372589590488,0,0,10.694124354373331,0.4102053538603465,0.0
2023-07-09,55553.0,10.925110799676101,10.888315051897617,0.3000500083347224,59.99,1,0,1.36986301369863,0.12,8.374938143835367,0,0,10.788225695897177,0.4110274086777019,0.0
2023-07-10,48361.0,10.786469660366542,10.925110799676101,0.3000500083347224,59.99,0,0,1.3726027397260274,0.12,8.17695386822578,0,0,10.703199523324104,0.4118494634950573,0.0
2023-07-11,48747.0,10.794419449943392,10.786469660366542,0.3000500083347224,59.99,0,0,1.3753424657534246,0.12,8.293549515060345,0,0,10.74748712239554,0.41267151831241267,0.0
2023-07-12,49016.0,10.799922455698933,10.794419449943392,0.3000500083347224,59.99,0,0,1.378082191780822,0.12,8.308199063206446,0,0,10.716859230402441,0.41349357312976814,0.0
2023-07-13,49362.0,10.806956434690225,10.799922455698933,0.0,59.99,0,0,1.3808219178082193,0.12,8.437327134805649,0,0,10.709561551951284,0.0,0.0
2023-07-14,49961.0,10.819017995463874,10.806956434690225,0.0,59.99,0,0,1.3835616438356164,0.12,8.55167190983248,0,0,10.763440710059992,0.0,0.0
2023-07-15,55071.0,10.916396699011266,10.819017995463874,0.0,59.99,1,0,1.3863013698630138,0.12,8.654273279964503,0,0,10.888315051897617,0.0,0.0
2023-07-16,56869.0,10.948523240300846,10.916396699011266,0.0,59.99,1,0,1.389041095890411,0.12,8.74732030082459,0,0,10.925110799676101,0.0,0.0
2023-07-17,48717.0,10.793803850638048,10.948523240300846,0.0,59.99,0,0,1.3917808219178085,0.12,8.832441791585824,0,0,10.786469660366542,0.0,0.0
2023-07-18,48379.0,10.786841784164018,10.793803850638048,0.0,59.99,0,0,1.3945205479452054,0.12,8.91088257031158,0,0,10.794419449943392,0.0,0.0
2023-07-19,46479.0,10.746777391525793,10.786841784164018,0.0,59.99,0,0,1.3972602739726028,0.12,8.983615415078274,0,0,10.799922455698933,0.0,0.0
2023-07-20,45382.0,10.722892864566573,10.746777391525793,0.0,59.99,0,0,1.4,0.12,9.051414977988538,0,0,10.806956434690225,0.0,0.0
2023-07-21,45411.0,10.723531666284424,10.722892864566573,0.0,59.99,0,0,1.4027397260273973,0.12,9.114908184729252,0,0,10.819017995463874,0.0,0.0
2023-07-22,50369.0,10.827151038739697,10.723531666284424,0.0,59.99,1,0,1.4054794520547946,0.12,9.174609562020384,0,0,10.916396699011266,0.0,0.0
2023-07-23,51603.0,10.851354467845027,10.827151038739697,0.0,59.99,1,0,1.4082191780821918,0.12,9.23094659786913,0,0,10.948523240300846,0.0,0.0
2023-07-24,44154.0,10.695461449902902,10.851354467845027,0.0,59.99,0,0,1.4109589041095891,0.12,9.284278329678267,0,0,10.793803850638048,0.0,0.0
2023-07-25,43352.0,10.67713118396644,10.695461449902902,0.0,59.99,0,0,1.4136986301369865,0.12,9.334909220725306,0,0,10.786841784164018,0.0,0.0
2023-07-26,42581.0,10.659186907753037,10.67713118396644,0.0,59.99,0,0,1.4164383561643836,0.12,9.383099689266444,0,0,10.746777391525793,0.0,0.0
2023-07-27,42926.0,10.667256277574845,10.659186907753037,0.0,59.99,0,0,1.4191780821917808,0.12,9.429074214801693,1,0,10.722892864566573,0.0,1.4191780821917808
2023-07-28,44497.0,10.703199523324104,10.667256277574845,0.0,59.99,0,0,1.421917808219178,0.12,9.47302766118864,1,0,10.723531666284424,0.0,1.421917808219178
2023-07-29,49819.0,10.816171788816172,10.703199523324104,0.0,59.99,1,0,1.4246575342465753,0.12,9.515130267528129,1,0,10.827151038739697,0.0,1.4246575342465753
2023-07-30,50677.0,10.833247170357247,10.816171788816172,0.0,59.99,1,0,1.4273972602739726,0.12,9.555531630073622,1,0,10.851354467845027,0.0,1.4273972602739726
2023-07-31,43165.0,10.672808427318916,10.833247170357247,0.0,59.99,0,0,1.4301369863013698,0.12,9.594363910455618,1,0,10.695461449902902,0.0,1.4301369863013698
2023-08-01,42618.0,10.66005544221451,10.672808427318916,0.0,59.99,0,0,1.4328767123287671,0.12,9.63174444388585,1,0,10.67713118396644,0.0,1.4328767123287671
2023-08-02,41846.0,10.641775388760346,10.66005544221451,0.0,59.99,0,0,1.4356164383561645,0.12,9.223454011121566,1,0,10.659186907753037,0.0,1.4356164383561645
2023-08-03,41135.0,10.624638929505672,10.641775388760346,0.0,59.99,0,0,1.4383561643835616,0.12,9.815421073667675,1,0,10.667256277574845,0.0,1.4383561643835616
2023-08-04,40451.0,10.607871365022062,10.624638929505672,0.0,59.99,0,0,1.441095890410959,0.12,9.379238908437996,0,0,10.703199523324104,0.0,0.0
2023-08-05,45275.0,10.720532369752311,10.607871365022062,0.0,59.99,1,0,1.443835616438356,0.12,8.714239143608575,0,0,10.816171788816172,0.0,0.0
2023-08-06,46218.0,10.741146247938758,10.720532369752311,0.0,59.99,1,0,1.4465753424657537,0.12,8.294049640102028,0,0,10.833247170357247,0.0,0.0
2023-08-07,39367.0,10.580708582545814,10.741146247938758,0.0,59.99,0,0,1.4493150684931506,0.12,8.91139510724569,0,0,10.672808427318916,0.0,0.0
2023-08-08,38470.0,10.557659989689753,10.580708582545814,0.0,59.99,0,0,1.452054794520548,0.12,8.570354739530469,0,0,10.66005544221451,0.0,0.0
2023-08-09,37054.0,10.520158574385459,10.557659989689753,0.0,59.99,0,0,1.4547945205479451,0.12,8.653645314551737,0,0,10.641775388760346,0.0,0.0
2023-08-10,36260.0,10.498498062527567,10.520158574385459,0.0,59.99,0,0,1.4575342465753425,0.12,8.39615486303918,0,0,10.624638929505672,0.0,0.0
2023-08-11,37030.0,10.519510678674001,10.498498062527567,0.0,59.99,0,0,1.4602739726027398,0.12,8.60831278478372,0,0,10.607871365022062,0.0,0.0
2023-08-12,41293.0,10.628472489944825,10.519510678674001,0.0,59.99,1,0,1.463013698630137,0.12,8.465268118551318,0,0,10.720532369752311,0.0,0.0
2023-08-13,42458.0,10.656294183401949,10.628472489944825,0.0,59.99,1,0,1.4657534246575343,0.12,8.593978291149659,0,0,10.741146247938758,0.0,0.0
2023-08-14,36537.0,10.506108093896515,10.656294183401949,0.0,59.99,0,0,1.4684931506849317,0.12,8.707995352679783,0,0,10.580708582545814,0.0,0.0
2023-08-15,36616.0,10.508267892425925,10.506108093896515,0.0,59.99,0,0,1.4712328767123288,0.12,8.810332844147256,0,0,10.557659989689753,0.0,0.0
2023-08-16,33649.0,10.423768335072873,10.508267892425925,0.0,59.99,0,0,1.473972602739726,0.12,8.903162825051963,0,0,10.520158574385459,0.0,0.0
2023-08-17,33314.0,10.413763024996637,10.423768335072873,0.0,59.99,0,0,1.476712328767123,0.12,8.98810266026537,0,0,10.498498062527567,0.0,0.0
2023-08-18,34245.0,10.441325048548917,10.413763024996637,0.0,59.99,0,0,1.4794520547945205,0.12,9.06638916688067,0,0,10.519510678674001,0.0,0.0
2023-08-19,38415.0,10.556229318461034,10.441325048548917,0.0,59.99,1,0,1.4821917808219178,0.12,9.13898936512942,0,0,10.628472489944825,0.0,0.0
2023-08-20,40203.0,10.60172177214463,10.556229318461034,0.0,59.99,1,0,1.484931506849315,0.12,9.206673657788558,0,0,10.656294183401949,0.0,0.0
2023-08-21,33921.0,10.431819050431784,10.60172177214463,0.0,59.99,0,0,1.4876712328767123,0.12,9.270065766079126,0,0,10.506108093896515,0.0,0.0
2023-08-22,33804.0,10.428363999524779,10.431819050431784,0.0,59.99,0,0,1.4904109589041097,0.12,9.329677754564804,0,0,10.508267892425925,0.0,0.0
2023-08-23,33701.0,10.425312461760488,10.428363999524779,0.0,59.99,0,0,1.4931506849315068,0.12,9.385935188228876,0,0,10.423768335072873,0.0,0.0
2023-08-24,33088.0,10.40695617984855,10.425312461760488,0.0,59.99,0,0,1.4958904109589042,0.12,9.439195580675692,0,0,10.413763024996637,0.0,0.0
2023-08-25,34156.0,10.438722822031876,10.40695617984855,0.0,59.99,0,0,1.498630136986301,0.12,9.489762172120958,0,0,10.441325048548917,0.0,0.0
2023-08-26,38469.0,10.557633995746341,10.438722822031876,0.0,59.99,1,0,1.501369863013699,0.12,9.537894387792504,0,0,10.556229318461034,0.0,0.0
2023-08-27,39998.0,10.596609732783568,10.557633995746341,0.0,59.99,1,0,1.5041095890410958,0.12,9.583815892543234,0,0,10.60172177214463,0.0,0.0
2023-08-28,33619.0,10.422876406962606,10.596609732783568,0.0,59.99,0,0,1.5068493150684932,0.12,9.62772087563226,0,0,10.431819050431784,0.0,0.0
2023-08-29,33450.0,10.417836960475736,10.422876406962606,0.0,59.99,0,0,1.5095890410958903,0.12,9.669779012755455,0,0,10.428363999524779,0.0,0.0
2023-08-30,32412.0,10.386314855875257,10.417836960475736,0.0,59.99,0,0,1.5123287671232877,0.12,9.71013942595159,0,0,10.425312461760488,0.0,0.0
2023-08-31,31322.0,10.352107930958221,10.386314855875257,0.0,59.99,0,0,1.515068493150685,0.12,9.748933874849472,0,0,10.40695617984855,0.0,0.0
2023-09-01,32617.0,10.392619562216863,10.352107930958221,0.0,59.99,0,0,1.5178082191780822,0.12,9.786279351630586,0,0,10.438722822031876,0.0,0.0
2023-09-02,37065.0,10.520455386357256,10.392619562216863,0.0,59.99,1,0,1.5205479452054795,0.12,9.088624613292088,0,0,10.557633995746341,0.0,0.0
2023-09-03,37504.0,10.532229536403737,10.520455386357256,0.0,59.99,1,0,1.523287671232877,0.12,9.794843875419383,0,0,10.596609732783568,0.0,0.0
2023-09-04,32509.0,10.389303013297951,10.532229536403737,0.0,59.99,0,1,1.526027397260274,0.12,9.780754787153832,0,0,10.422876406962606,0.0,0.0
2023-09-05,30036.0,10.310185234046838,10.389303013297951,0.0,59.99,0,0,1.5287671232876712,0.12,8.826147399143558,0,0,10.417836960475736,0.0,0.0
2023-09-06,28779.0,10.267435980441359,10.310185234046838,0.0,59.99,0,0,1.5315068493150683,0.12,8.08394570229562,0,0,10.386314855875257,0.0,0.0
2023-09-07,28899.0,10.271596874100524,10.267435980441359,0.0,59.99,0,0,1.5342465753424657,0.12,8.439015410352214,0,0,10.352107930958221,0.0,0.0
2023-09-08,30655.0,10.330583680770587,10.271596874100524,0.0,59.99,0,0,1.536986301369863,0.12,8.265907334155747,0,0,10.392619562216863,0.0,0.0
2023-09-09,35489.0,10.477006245640542,10.330583680770587,0.0,59.99,1,0,1.5397260273972602,0.12,8.582793648500186,0,0,10.520455386357256,0.0,0.0
2023-09-10,36531.0,10.50594386781157,10.477006245640542,0.0,59.99,1,0,1.5424657534246575,0.12,8.314587291319576,0,0,10.532229536403737,0.0,0.0
2023-09-11,28897.0,10.271527667553556,10.50594386781157,0.0,59.99,0,0,1.5452054794520549,0.12,8.648221453822641,0,0,10.389303013297951,0.0,0.0
2023-09-12,28315.0,10.25118229489408,10.271527667553556,0.0,59.99,0,0,1.547945205479452,0.12,8.51398806046729,0,0,10.310185234046838,0.0,0.0
2023-09-13,28317.0,10.251252923844916,10.25118229489408,0.0,59.99,0,0,1.5506849315068494,0.12,8.619873275820487,0,0,10.267435980441359,0.0,0.0
2023-09-14,27549.0,10.223757814581061,10.251252923844916,0.0,59.99,0,0,1.5534246575342463,0.12,8.715612550694082,0,0,10.271596874100524,0.0,0.0
2023-09-15,29593.0,10.29532691706248,10.223757814581061,0.0,59.99,0,0,1.556164383561644,0.12,8.802981366312537,0,0,10.330583680770587,0.0,0.0
2023-09-16,35065.0,10.464987279030074,10.29532691706248,0.0,59.99,1,0,1.558904109589041,0.12,8.883326422297888,0,0,10.477006245640542,0.0,0.0
2023-09-17,36276.0,10.49893921062262,10.464987279030074,0.0,59.99,1,0,1.5616438356164384,0.12,8.957693477408867,0,0,10.50594386781157,0.0,0.0
2023-09-18,28025.0,10.240887929730164,10.49893921062262,0.0,59.99,0,0,1.5643835616438355,0.12,9.026910833175746,0,0,10.271527667553556,0.0,0.0
2023-09-19,27380.0,10.217604621184988,10.240887929730164,0.0,59.99,0,0,1.5671232876712329,0.12,9.091645736728596,0,0,10.25118229489408,0.0,0.0
